ctry,year,nace2,nace4,share4,rev4
RS,2018,17,1711,0.0,0.0
RS,2018,17,1712,0.004149581876876984,1.1800000000000003e8
RS,2018,17,1721,0.019488968442078168,5.542e8
RS,2018,17,1722,0.005985244368173411,1.702e8
RS,2018,17,1723,0.0010444286588410711,2.9700000000000004e7
RS,2018,17,1729,0.0015613680960452376,4.44e7
RS,2018,18,1811,0.0006189206867206348,1.7600000000000004e7
RS,2018,18,1812,0.010409120640301585,2.9600000000000006e8
RS,2018,18,1813,0.0005767215489896824,1.6400000000000002e7
RS,2018,18,1814,5.978211178551586e-5,1.7000000000000002e6
RS,2018,18,1820,0.00011956422357103172,3.4000000000000005e6
RS,2018,19,1920,0.11490121885176147,3.2674e9
RS,2018,20,2011,0.0006512207521690411,1.8518504041130155e7
RS,2018,20,2012,0.0003516594810912697,1.0e7
RS,2018,20,2013,0.00039385861882222206,1.12e7
RS,2018,20,2014,0.00442035967731726,1.257e8
RS,2018,20,2015,0.011323435291138884,3.22e8
RS,2018,20,2016,0.014622001223774992,4.1579999999999994e8
RS,2018,20,2017,5.568348487138419e-6,158344.89858936035
RS,2018,20,2020,0.0022787534374714277,6.48e7
RS,2018,20,2030,0.004975981657441466,1.415e8
RS,2018,20,2041,0.010841661802043843,3.0829999999999994e8
RS,2018,20,2042,0.0013363060281468247,3.799999999999999e7
RS,2018,20,2051,0.0030774221611653703,8.751142302819517e7
RS,2018,20,2052,0.0017270604795258664,4.9111728032085255e7
RS,2018,20,2053,6.681530140734124e-5,1.9e6
RS,2018,20,2059,0.001761814000267261,5.009999999999999e7
RS,2018,20,2060,0.00027077780044027763,7.699999999999999e6
RS,2018,21,2110,0.00023555220376094026,6.698303797468354e6
RS,2018,21,2120,0.0136514807045333,3.8820169620253164e8
RS,2018,22,2211,0.02821582945871518,8.023622559857001e8
RS,2018,22,2219,0.007458346745006843,2.120900230490616e8
RS,2018,22,2221,0.01134048479615609,3.224848299543723e8
RS,2018,22,2222,0.009392382911793154,2.670874359094972e8
RS,2018,22,2223,0.00803504116564858,2.284892516110824e8
RS,2018,22,2229,0.010313687413062269,2.932862034902865e8
RS,2018,23,2311,3.5165948109126974e-5,1.0000000000000001e6
RS,2018,23,2312,0.0010162959003537696,2.8900000000000004e7
RS,2018,23,2313,0.0005093075113654645,1.4482973977695167e7
RS,2018,23,2314,0.0,0.0
RS,2018,23,2319,0.00046770710985138866,1.3299999999999998e7
RS,2018,23,2320,0.00010901443913829362,3.1000000000000005e6
RS,2018,23,2331,0.0013538890022013882,3.849999999999999e7
RS,2018,23,2332,0.003984301920764086,1.133e8
RS,2018,23,2341,3.1649353298214273e-5,900000.0
RS,2018,23,2342,9.084748921507658e-5,2.5833937118134466e6
RS,2018,23,2343,0.00022506206789841264,6.400000000000001e6
RS,2018,23,2344,2.644826023629626e-5,752098.5970354622
RS,2018,23,2349,4.571573254186506e-5,1.3e6
RS,2018,23,2351,0.0065093817354388295,1.8510468465797982e8
RS,2018,23,2352,0.00012411516678181698,3.5294133517078166e6
RS,2018,23,2361,0.004026501058495038,1.145e8
RS,2018,23,2362,0.00011019069693021447,3.133448772325737e6
RS,2018,23,2363,0.002644479297806348,7.52e7
RS,2018,23,2364,0.0019411603356238088,5.52e7
RS,2018,23,2365,4.918637053144455e-7,13986.931442544761
RS,2018,23,2369,0.000615404091909722,1.75e7
RS,2018,23,2370,0.0006329870659642855,1.8e7
RS,2018,23,2391,0.000116047628760119,3.3e6
RS,2018,23,2399,0.002567114211966269,7.3e7
RS,2018,24,2410,0.034610326129002764,9.842e8
RS,2018,24,2420,0.0010198124951646822,2.9e7
RS,2018,24,2433,0.001336306028146825,3.8e7
RS,2018,24,2434,0.0002074790938438491,5.9e6
RS,2018,24,2441,5.27489221636164e-6,149999.9999997894
RS,2018,24,2442,0.00388583726605853,1.1049999999999999e8
RS,2018,24,2443,5.27489221636164e-6,149999.9999997894
RS,2018,24,2444,0.009181829051293054,2.6110000000000006e8
RS,2018,24,2445,0.0002778109900621031,7.9e6
RS,2018,24,2451,0.0010057461159210313,2.86e7
RS,2018,24,2452,0.002271720247849602,6.459999999999999e7
RS,2018,24,2453,0.0023737014973660704,6.75e7
RS,2018,24,2454,0.0008228831857535711,2.34e7
RS,2018,25,2511,0.014055094859580793,3.9967911048395514e8
RS,2018,25,2512,0.003861019303432502,1.097942615239887e8
RS,2018,25,2521,0.0013678838880102396,3.889796696979198e7
RS,2018,25,2529,0.0008263565904432041,2.3498771819797218e7
RS,2018,25,2530,0.0007419627258873024,2.109889725096686e7
RS,2018,25,2540,0.010078033992383925,2.8658502142782474e8
RS,2018,25,2550,0.0016949101131643592,4.819748092400961e7
RS,2018,25,2561,0.0024685205382601245,7.019633113828786e7
RS,2018,25,2562,0.008622239828794622,2.4518718511550114e8
RS,2018,25,2571,7.032822046325141e-6,199989.5474025295
RS,2018,25,2572,0.001220194625037412,3.469818647433887e7
RS,2018,25,2573,0.002218855355615582,6.309670220549806e7
RS,2018,25,2591,0.0006013062849607996,1.7099106302916273e7
RS,2018,25,2592,0.005383625276461895,1.5309199853663632e8
RS,2018,25,2593,0.004026290621521143,1.1449401588794813e8
RS,2018,25,2594,0.001645680358840083,4.6797554092191905e7
RS,2018,25,2599,0.008464001332752307,2.4068742029894426e8
RS,2018,26,2611,0.0011746189780386905,3.3402170030895025e7
RS,2018,26,2612,6.322239540258125e-5,1.797829969105042e6
RS,2018,26,2620,0.013524823642770233,3.846e8
RS,2018,26,2630,0.0016633493455617057,4.73e7
RS,2018,26,2640,0.0008721155131063489,2.48e7
RS,2018,26,2651,0.0038225385594621015,1.087e8
RS,2018,26,2660,0.0003586926707130951,1.02e7
RS,2018,26,2670,0.0007420015051025791,2.11e7
RS,2018,27,2711,0.006284154927100989,1.7869999999999997e8
RS,2018,27,2712,0.004624322176350197,1.315e8
RS,2018,27,2720,0.0004219913773095236,1.2e7
RS,2018,27,2731,0.00025773621772508536,7.329141728961162e6
RS,2018,27,2732,0.007708375825520631,2.1919999999999997e8
RS,2018,27,2733,0.0036738167808753105,1.0447085827103886e8
RS,2018,27,2740,0.0008299163753753964,2.36e7
RS,2018,27,2751,0.008439827546190472,2.3999999999999997e8
RS,2018,27,2752,0.002655029082239086,7.549999999999999e7
RS,2018,27,2790,0.0030453711062503955,8.66e7
RS,2018,28,2811,0.0006435368503970236,1.8300000000000004e7
RS,2018,28,2812,0.0001125310339492063,3.2e6
RS,2018,28,2813,0.007813873669848013,2.222e8
RS,2018,28,2814,0.0009424474093246029,2.6800000000000004e7
RS,2018,28,2815,0.0014242208984196424,4.05e7
RS,2018,28,2821,0.00018989611978928564,5.4e6
RS,2018,28,2822,0.003959685757087697,1.1260000000000001e8
RS,2018,28,2823,0.00034043158248477524,9.68071673848656e6
RS,2018,28,2824,4.194708984674771e-6,119283.2615136026
RS,2018,28,2825,0.004821251485761307,1.371e8
RS,2018,28,2829,0.003245817010472419,9.23e7
RS,2018,28,2830,0.0018954446030819438,5.39e7
RS,2018,28,2841,0.0026550290822390864,7.55e7
RS,2018,28,2849,0.00020396249903293642,5.8e6
RS,2018,28,2891,1.0549784432738092e-5,300000.00000000006
RS,2018,28,2892,0.0008861818923499997,2.52e7
RS,2018,28,2893,0.0018567620601619042,5.280000000000001e7
RS,2018,28,2894,0.00015824676649107137,4.5e6
RS,2018,28,2895,1.4066379243650788e-5,400000.0
RS,2018,28,2899,0.0012694907267394838,3.610000000000001e7
RS,2018,29,2910,0.026645238882285503,7.577e8
RS,2018,29,2920,0.0026901950303482134,7.65e7
RS,2018,29,2931,0.035475408452487284,1.0087999999999999e9
RS,2018,29,2932,0.012652708129663884,3.598e8
RS,2018,30,3011,0.0013503724073904756,3.84e7
RS,2018,30,3012,2.461616367638888e-5,700000.0
RS,2018,30,3020,0.0005571765082962942,1.58442054958184e7
RS,2018,30,3030,0.0003024271537384919,8.599999999999998e6
RS,2018,30,3040,0.0,0.0
RS,2018,30,3091,5.073157627468306e-6,144263.35418926523
RS,2018,30,3092,0.0011643983862343718,3.311153114999234e7
RS,2018,31,3101,0.0029322661309954556,8.338367906066537e7
RS,2018,31,3102,0.0024224596693715457,6.888651663405089e7
RS,2018,31,3103,0.0010723515227261558,3.04940313111546e7
RS,2018,31,3109,0.011539205565859814,3.281357729941292e8
RS,2018,32,3212,0.0005028730579605157,1.43e7
RS,2018,32,3213,7.033189621825394e-6,200000.0
RS,2018,32,3220,1.8665003227151997e-5,530769.2307692305
RS,2018,32,3230,0.00022398003872582396,6.369230769230765e6
RS,2018,32,3240,0.0002883607744948412,8.200000000000001e6
RS,2018,32,3250,0.004374643944775395,1.244e8
RS,2018,32,3291,0.0003622092655240078,1.03e7
RS,2018,32,3299,0.0009037648664045632,2.57e7
RS,2018,33,3311,0.0001230808183819444,3.5e6
RS,2018,33,3312,0.0017864301639436504,5.080000000000001e7
RS,2018,33,3313,0.00021099568865476183,6.0e6
RS,2018,33,3314,0.0006400202555861109,1.82e7
RS,2018,33,3315,2.2918497215948247e-5,651724.137931034
RS,2018,33,3316,0.0008632633951340507,2.4548275862068944e7
RS,2018,33,3317,0.0006681530140734125,1.9e7
RS,2018,33,3319,0.0002918773693057539,8.300000000000002e6
RS,2018,33,3320,0.0024756827468825388,7.04e7
SE,2018,10,1011,0.011165585702711108,2.5095e9
SE,2018,10,1012,0.0021567299772366605,4.847317482468689e8
SE,2018,10,1013,0.005315092216902132,1.1945834525346265e9
SE,2018,10,1020,0.003243114333016986,7.289e8
SE,2018,10,1031,0.0008026585617728967,1.8040000000000003e8
SE,2018,10,1032,0.0007105574962036118,1.597e8
SE,2018,10,1039,0.001506097135033955,3.385e8
SE,2018,10,1041,0.0033371906293358147,7.500439392341753e8
SE,2018,10,1042,0.00020298952661151182,4.562252537346978e7
SE,2018,10,1051,0.011182493144699674,2.5133000000000005e9
SE,2018,10,1052,0.0007163416210944365,1.61e8
SE,2018,10,1061,0.0011287942190786246,2.5370000000000003e8
SE,2018,10,1062,0.0006148448480974075,1.3818828562892145e8
SE,2018,10,1071,0.008750046161765957,1.9666000000000005e9
SE,2018,10,1072,0.00201910451958171,4.538e8
SE,2018,10,1073,1.1568249781649288e-5,2.6000000000000005e6
SE,2018,10,1081,0.0009858877427080127,2.2158132642562824e8
SE,2018,10,1082,0.004212177718572069,9.467000000000001e8
SE,2018,10,1083,0.0036057344704033007,8.104000000000001e8
SE,2018,10,1084,0.0034815982515925257,7.825000000000001e8
SE,2018,10,1085,0.004179697632646669,9.394000000000001e8
SE,2018,10,1086,0.0005919772521772261,1.330487225563133e8
SE,2018,10,1089,0.001676951285655237,3.7690000000000006e8
SE,2018,10,1091,0.0024137598102095146,5.425000000000001e8
SE,2018,10,1092,0.00033458937830001007,7.52e7
SE,2018,11,1101,0.002508238799028181,5.637344456218607e8
SE,2018,11,1102,6.387195273610884e-5,1.4355419380493943e7
SE,2018,11,1103,0.0012965338409125394,2.9140000000000006e8
SE,2018,11,1104,5.6385987788130435e-5,1.2672925551944459e7
SE,2018,11,1105,0.003933204925760757,8.84e8
SE,2018,11,1106,0.00035198781061576993,7.91103515981072e7
SE,2018,11,1107,0.0018532641278255727,4.165268578475937e8
SE,2018,12,1200,0.04261721655290146,9.578351533635918e9
SE,2018,13,1310,2.3136499563298565e-5,5.199999999999999e6
SE,2018,13,1320,0.00014504805495452563,3.2599999999999993e7
SE,2018,13,1330,0.00012191155539122706,2.7399999999999996e7
SE,2018,13,1391,0.00037774784863924,8.489999999999997e7
SE,2018,13,1392,0.0011479263244867366,2.5799999999999997e8
SE,2018,13,1393,0.0002553913605641034,5.739999999999999e7
SE,2018,13,1394,6.451523916689023e-5,1.4499999999999996e7
SE,2018,13,1395,0.0008217906671810086,1.8469999999999994e8
SE,2018,13,1396,0.0007830815236808745,1.7599999999999997e8
SE,2018,13,1399,0.00011835209391995036,2.6599999999999996e7
SE,2018,14,1411,1.4243818135897544e-5,3.2013422818791945e6
SE,2018,14,1412,2.4481562421073907e-5,5.502307046979866e6
SE,2018,14,1413,0.00020119393116955282,4.521895973154362e7
SE,2018,14,1414,0.0005937891685402289,1.3345595637583892e8
SE,2018,14,1419,0.0001526759256441518,3.431438758389261e7
SE,2018,14,1420,2.2255965837339915e-5,5.002097315436241e6
SE,2018,14,1431,2.8042516955048295e-5,6.3026426174496645e6
SE,2018,14,1439,2.4481562421073907e-5,5.502307046979866e6
SE,2018,15,1511,0.00035149682028857445,7.9e7
SE,2018,15,1512,0.00021935181316742682,4.93e7
SE,2018,15,1520,0.00014237845885106814,3.2000000000000004e7
SE,2018,16,1610,0.029902145954827763,6.7206e9
SE,2018,16,1621,0.0006139312675807443,1.3798295557570177e8
SE,2018,16,1622,0.000802734397987375,1.804170444242963e8
SE,2018,16,1623,0.019099180389502972,4.2926000000000005e9
SE,2018,16,1624,0.0019189946657020525,4.313e8
SE,2018,16,1629,0.0013628288108150676,3.063e8
SE,2018,17,1711,0.011772308664402369,2.645862866481292e9
SE,2018,17,1712,0.04218823737478463,9.481937133518707e9
SE,2018,17,1721,0.006908469783064171,1.5527e9
SE,2018,17,1722,0.005558099087398572,1.2492e9
SE,2018,17,1723,0.00022958526489734733,5.159999999999999e7
SE,2018,17,1724,0.00022736060147779942,5.11e7
SE,2018,17,1729,0.0008894204351352662,1.999e8
SE,2018,18,1811,0.00019578831271604402,4.400403022670031e7
SE,2018,18,1812,0.00738454775484743,1.6597e9
SE,2018,18,1813,0.000402664078938177,9.05e7
SE,2018,18,1814,3.646654828476118e-5,8.195969773299757e6
SE,2018,18,1820,7.29689601611724e-5,1.6399999999999996e7
SE,2018,19,1910,5.6749674919972144e-9,1275.4665362255992
SE,2018,19,1920,0.020431518812855164,4.592047190897518e9
SE,2018,20,2011,0.0008965533827910334,2.015031520977714e8
SE,2018,20,2012,0.000862733534764562,1.9390203641229308e8
SE,2018,20,2013,0.006637950711247143,1.4919000000000002e9
SE,2018,20,2014,0.005829952957267331,1.3103e9
SE,2018,20,2015,0.00235369389788172,5.29e8
SE,2018,20,2016,0.01168215254873014,2.6256e9
SE,2018,20,2017,4.10730518723631e-5,9.23129573477441e6
SE,2018,20,2020,5.5708362032409215e-5,1.2520627062706271e7
SE,2018,20,2030,0.005620834595829825,1.2633000000000002e9
SE,2018,20,2041,0.0012920845140734433,2.904e8
SE,2018,20,2042,0.0012613841588836818,2.835e8
SE,2018,20,2051,0.0010789617584807507,2.425e8
SE,2018,20,2052,0.0008045227311525176,1.808189778469949e8
SE,2018,20,2053,1.8655599562956928e-6,419290.38341332146
SE,2018,20,2059,0.005590134240640063,1.2564e9
SE,2018,20,2060,1.2478673095259662e-5,2.8046204620462046e6
SE,2018,21,2110,0.0018729910593358043,4.2096054685800594e8
SE,2018,21,2120,0.030816658160185532,6.926139453141994e9
SE,2018,22,2211,0.00017441361209255852,3.9200000000000015e7
SE,2018,22,2219,0.005806371525020123,1.3050000000000002e9
SE,2018,22,2221,0.006840395082426005,1.5374000000000002e9
SE,2018,22,2222,0.002804855639366043,6.304000000000002e8
SE,2018,22,2223,0.00217082656479488,4.879000000000001e8
SE,2018,22,2229,0.006433281676648733,1.4459000000000002e9
SE,2018,23,2311,2.1801701511569805e-5,4.9e6
SE,2018,23,2312,0.0009646140587159865,2.168e8
SE,2018,23,2313,0.00043407923658504667,9.756065406812266e7
SE,2018,23,2314,0.0011690849859175563,2.6275547474842712e8
SE,2018,23,2319,0.0006544959780310038,1.471e8
SE,2018,23,2320,0.0005548310568352561,1.247e8
SE,2018,23,2331,7.118922942553407e-6,1.6e6
SE,2018,23,2332,1.067838441383011e-5,2.4e6
SE,2018,23,2341,0.0001174622285521312,2.6399999999999996e7
SE,2018,23,2342,0.0001866591567355085,4.195222411969142e7
SE,2018,23,2343,2.1710439493675375e-6,487948.8578565971
SE,2018,23,2344,3.759931141217989e-5,8.450561797752807e6
SE,2018,23,2349,2.1591780479389733e-10,48.52819597262329
SE,2018,23,2351,0.0005171750108713333,1.1623668693586585e8
SE,2018,23,2352,0.0001571033096709551,3.530945586880714e7
SE,2018,23,2361,0.007336939957669104,1.649e9
SE,2018,23,2362,0.00016578775817618717,3.7261312592148416e7
SE,2018,23,2363,0.001106547584883145,2.4869999999999997e8
SE,2018,23,2364,0.0008686312285027605,1.952275613628038e8
SE,2018,23,2365,2.3801398967343237e-5,5.349438202247191e6
SE,2018,23,2369,0.0003959900886795332,8.9e7
SE,2018,23,2370,0.0007083328327840639,1.592e8
SE,2018,23,2391,0.00022340065809331848,5.020999044851342e7
SE,2018,23,2399,0.0030629105559370137,6.883986424695672e8
SE,2018,24,2410,0.030254087707800244,6.799699999999999e9
SE,2018,24,2420,0.011025842958140509,2.47809238495525e9
SE,2018,24,2431,0.00030346793831383963,6.820535988664423e7
SE,2018,24,2432,0.0006793489482504479,1.5268578210102773e8
SE,2018,24,2433,0.0009352485015779537,2.102e8
SE,2018,24,2434,0.001508321798453503,3.39e8
SE,2018,24,2441,0.00018700984373122163,4.203104210910763e7
SE,2018,24,2442,0.005265668951621458,1.1834754204506726e9
SE,2018,24,2443,0.0006133370028204086,1.3784939272859555e8
SE,2018,24,2444,0.025192435576991225,5.662077992479067e9
SE,2018,24,2445,0.00015145790173405003,3.404063293422312e7
SE,2018,24,2446,0.0013559316475125526,3.047498411665535e8
SE,2018,24,2451,0.00047073877957634397,1.058e8
SE,2018,24,2452,0.0006473770550884503,1.4549999999999997e8
SE,2018,24,2453,0.0010398076822967068,2.3369999999999997e8
SE,2018,24,2454,5.335700014309268e-5,1.1992151188860524e7
SE,2018,25,2511,0.009821888997304153,2.2075e9
SE,2018,25,2512,0.002759917438291174,6.203e8
SE,2018,25,2521,0.0004022191462542675,9.04e7
SE,2018,25,2529,0.0003968799540473524,8.92e7
SE,2018,25,2530,7.296896016117241e-5,1.6399999999999998e7
SE,2018,25,2540,0.0021525843247545864,4.8380000000000006e8
SE,2018,25,2550,0.001644471199729837,3.6960000000000006e8
SE,2018,25,2561,0.002986833107085064,6.713000000000001e8
SE,2018,25,2562,0.019009303987353232,4.2723999999999995e9
SE,2018,25,2571,0.00011345783439694491,2.55e7
SE,2018,25,2572,0.0014037626177347499,3.155e8
SE,2018,25,2573,0.0071847729797720255,1.6148e9
SE,2018,25,2591,0.00042351527238991755,9.518637036697838e7
SE,2018,25,2592,0.0016609943517264943,3.7331362963302e8
SE,2018,25,2593,0.0025089754045661663,5.639e8
SE,2018,25,2594,0.0014335731075566923,3.222e8
SE,2018,25,2599,0.0071603016821569975,1.6093e9
SE,2018,26,2611,0.0025481294807502097,5.727e8
SE,2018,26,2612,0.0017726118126957981,3.984e8
SE,2018,26,2620,0.0015025376735626783,3.377e8
SE,2018,26,2630,0.0019505848862596334,4.384e8
SE,2018,26,2640,0.0012695999492449762,2.8534652435265106e8
SE,2018,26,2651,0.005587019711852695,1.2557e9
SE,2018,26,2652,6.407030648298067e-5,1.4400000000000002e7
SE,2018,26,2660,0.0005388134802145109,1.211e8
SE,2018,26,2670,0.0011145563731935178,2.5050000000000003e8
SE,2018,26,2680,-0.00021243989227579674,-4.774652435265137e7
SE,2018,27,2711,0.0009921998851183812,2.2300000000000003e8
SE,2018,27,2712,0.015206464337977987,3.4177000000000005e9
SE,2018,27,2720,0.0009517110108826086,2.139e8
SE,2018,27,2731,0.00031783110153151114,7.143352534562188e7
SE,2018,27,2732,0.005623504191933281,1.2639e9
SE,2018,27,2733,0.000977367941329295,2.1966647465437716e8
SE,2018,27,2740,0.00236437228229555,5.3139999999999994e8
SE,2018,27,2751,0.0002811974562308596,6.320000000000001e7
SE,2018,27,2752,3.470474934494786e-5,7.800000000000001e6
SE,2018,27,2790,0.0019937433565988634,4.481e8
SE,2018,28,2811,0.009478845898009859,2.1303999999999995e9
SE,2018,28,2812,0.0034993955589489086,7.865e8
SE,2018,28,2813,0.003305849841448238,7.43e8
SE,2018,28,2814,0.00235369389788172,5.29e8
SE,2018,28,2815,0.006572545606712432,1.4772e9
SE,2018,28,2821,0.001552767253845023,3.489892538801558e8
SE,2018,28,2822,0.016836697691822715,3.7841e9
SE,2018,28,2823,0.00036499558774708647,8.20338898324797e7
SE,2018,28,2824,0.009312189815445437,2.09294352880979e9
SE,2018,28,2825,0.01407722518621545,3.1638999999999995e9
SE,2018,28,2829,0.006217934257636491,1.3975e9
SE,2018,28,2830,0.0067149240655635,1.5091999999999998e9
SE,2018,28,2841,0.0019341223769549784,4.3469999999999994e8
SE,2018,28,2849,0.001010442125158674,2.271e8
SE,2018,28,2891,0.0003241670406104692,7.285754729502884e7
SE,2018,28,2892,0.030941508704440557,6.954199999999999e9
SE,2018,28,2893,0.0007482690124520799,1.6817578018254358e8
SE,2018,28,2894,0.0011563800454810187,2.5989999999999994e8
SE,2018,28,2895,0.0037601261117199266,8.450999999999999e8
SE,2018,28,2896,0.0009984289426931152,2.244e8
SE,2018,28,2899,0.006198357219544468,1.3930999999999998e9
SE,2018,29,2910,0.18705318566086554,4.2040783342155075e10
SE,2018,29,2920,0.006734514454238063,1.5136030005848126e9
SE,2018,29,2931,0.0017614919876009836,3.959007848384826e8
SE,2018,29,2932,0.02889087123791227,6.493312872421619e9
SE,2018,30,3011,0.0018780608587823705,4.221e8
SE,2018,30,3012,0.001094534402417586,2.4599999999999997e8
SE,2018,30,3020,0.003451787761770583,7.758e8
SE,2018,30,3030,0.012378873143920026,2.7821901136027718e9
SE,2018,30,3040,0.0024120240672864043,5.42109886397228e8
SE,2018,30,3091,1.5127711252925987e-5,3.3999999999999995e6
SE,2018,30,3092,0.0019412412998975317,4.3629999999999994e8
SE,2018,30,3099,0.00014994231447753112,3.37e7
SE,2018,31,3101,0.004876017282965174,1.0959e9
SE,2018,31,3102,0.003597725682092928,8.086000000000001e8
SE,2018,31,3103,0.0013913045025852812,3.1269999999999994e8
SE,2018,31,3109,0.003030436510108203,6.811e8
SE,2018,32,3211,0.0,0.0
SE,2018,32,3212,0.00033450257344021554,7.518049033866611e7
SE,2018,32,3213,3.1232092733465657e-5,7.01950966133388e6
SE,2018,32,3220,0.0001917659867650324,4.31e7
SE,2018,32,3230,0.0003581708105472183,8.050000000000001e7
SE,2018,32,3240,0.00012591594954641338,2.8300000000000004e7
SE,2018,32,3250,0.007099790837145295,1.5957000000000002e9
SE,2018,32,3291,0.00040844820382900175,9.180000000000001e7
SE,2018,32,3299,0.0013272341961023007,2.983e8
SE,2018,33,3311,0.0006678228589666364,1.5009525780361432e8
SE,2018,33,3312,0.006606596690736565,1.4848530866927843e9
SE,2018,33,3313,0.00044803305728141434,1.0069681852647544e8
SE,2018,33,3314,0.0005192200375843202,1.1669631302919248e8
SE,2018,33,3315,0.0017836787752146873,4.008873341337041e8
SE,2018,33,3316,0.0003612739250372477,8.119743460128903e7
SE,2018,33,3317,0.0017027035851201317,3.8268790913686347e8
SE,2018,33,3319,0.00017707761350347853,3.979874257550866e7
SE,2018,33,3320,0.001816157834977888,4.0818710350056875e8
SI,2018,10,1011,0.009629433071923424,3.0119999999999994e8
SI,2018,10,1012,0.0075321860283703804,2.3559999999999997e8
SI,2018,10,1013,0.006061555479537455,1.896e8
SI,2018,10,1020,-0.0005682119565022494,-1.777315860862951e7
SI,2018,10,1031,3.516725225470042e-5,1.1e6
SI,2018,10,1032,0.0021814974411531866,6.823527661157463e7
SI,2018,10,1039,0.0014776543322598816,4.621969762419006e7
SI,2018,10,1041,0.0013203704710173887,4.13e7
SI,2018,10,1051,0.009809514983728567,3.068328001275442e8
SI,2018,10,1052,0.0011810424888362453,3.69419461125578e7
SI,2018,10,1061,0.002199556194805117,6.880013817292874e7
SI,2018,10,1071,0.01217746034892308,3.8089999999999994e8
SI,2018,10,1072,0.00039643084359844113,1.24e7
SI,2018,10,1073,0.00020141244473146605,6.3e6
SI,2018,10,1081,-5.637281357040787e-7,-17632.908729501447
SI,2018,10,1082,0.00113494314094715,3.55e7
SI,2018,10,1083,0.00620498775480327,1.9408643248126695e8
SI,2018,10,1084,0.0006969509992295175,2.18e7
SI,2018,10,1085,0.0005339028296849973,1.6699999999999998e7
SI,2018,10,1086,0.00024215851438489822,7.57450038729667e6
SI,2018,10,1089,0.0012084746683887963,3.78e7
SI,2018,10,1091,0.004216873247631805,1.319e8
SI,2018,10,1092,8.95166421028738e-5,2.8e6
SI,2018,11,1101,7.353152744164633e-5,2.3e6
SI,2018,11,1102,0.0009256252465109758,2.8952724648141462e7
SI,2018,11,1103,3.197022932245493e-6,100000.0
SI,2018,11,1104,-0.0005504371261996169,-1.7217177914110437e7
SI,2018,11,1105,0.005622426900581185,1.7586445326596895e8
SI,2018,11,1107,0.002199551777384899,6.88e7
SI,2018,12,1200,0.0,0.0
SI,2018,13,1310,0.0023498118552004376,7.350000000000001e7
SI,2018,13,1320,0.0005708631212561948,1.785608465608464e7
SI,2018,13,1330,0.00043056625247289265,1.3467724867724856e7
SI,2018,13,1391,0.0004112149602269199,1.286243386243385e7
SI,2018,13,1392,0.0023977671991841196,7.5e7
SI,2018,13,1393,0.00041605278328841317,1.3013756613756604e7
SI,2018,13,1394,7.033450450940084e-5,2.2e6
SI,2018,13,1395,0.004117765536732196,1.2880000000000003e8
SI,2018,13,1396,0.0009878800860638572,3.0899999999999996e7
SI,2018,13,1399,0.0003772487060049682,1.18e7
SI,2018,14,1411,4.223141646306821e-5,1.320960698689957e6
SI,2018,14,1412,0.0006585867240425715,2.06e7
SI,2018,14,1413,0.0015857233743937645,4.96e7
SI,2018,14,1414,0.0008369498899044428,2.617903930131006e7
SI,2018,14,1419,0.00034527847668251326,1.08e7
SI,2018,14,1420,3.197022932245493e-6,100000.0
SI,2018,14,1431,0.001608102534919483,5.03e7
SI,2018,14,1439,0.00021420053646044803,6.7e6
SI,2018,15,1511,0.0016441832222976824,5.142857142857144e7
SI,2018,15,1512,0.005645029063222042,1.765714285714286e8
SI,2018,15,1520,0.004005869734103603,1.2530000000000001e8
SI,2018,16,1610,0.00984043658545163,3.0780000000000006e8
SI,2018,16,1621,0.004996946843099705,1.5629999999999997e8
SI,2018,16,1622,1.918213759347296e-5,600000.0
SI,2018,16,1623,0.01039032452979785,3.2499999999999994e8
SI,2018,16,1624,0.0016656489476999019,5.21e7
SI,2018,16,1629,0.00285174445556298,8.92e7
SI,2018,17,1711,0.00019141152315765956,5.987180174000749e6
SI,2018,17,1712,0.015192662826807653,4.7521281982599926e8
SI,2018,17,1721,0.006099919754724401,1.908e8
SI,2018,17,1722,0.004760367146113539,1.489e8
SI,2018,17,1723,0.0005211147379560153,1.63e7
SI,2018,17,1729,0.0008120438247903552,2.54e7
SI,2018,18,1811,2.237916052571845e-5,700000.0
SI,2018,18,1812,0.011279096904962099,3.528e8
SI,2018,18,1813,0.00236259994692942,7.390000000000001e7
SI,2018,18,1814,0.00017759237246163672,5.554929577464781e6
SI,2018,18,1820,3.9805186931056506e-5,1.2450704225352095e6
SI,2018,19,1920,0.0002780566534843601,8.697361870002648e6
SI,2018,20,2011,0.0017487715439382847,5.47e7
SI,2018,20,2012,0.005573021942814834,1.7431911065149948e8
SI,2018,20,2013,0.0016624519247676562,5.199999999999999e7
SI,2018,20,2014,8.691070983318987e-5,2.7184887839433295e6
SI,2018,20,2015,0.0001278809172898197,3.9999999999999995e6
SI,2018,20,2016,0.0016874488751152485,5.278188210961737e7
SI,2018,20,2017,0.00014366718344415813,4.493780197668167e6
SI,2018,20,2020,0.0005446978071835523,1.7037657180675052e7
SI,2018,20,2030,0.012017609202310809,3.759e8
SI,2018,20,2041,0.001601348618334703,5.008874356775301e7
SI,2018,20,2042,0.002749439721731124,8.6e7
SI,2018,20,2052,0.002810198342602422,8.790047497809541e7
SI,2018,20,2053,0.002330714961825992,7.290266636245139e7
SI,2018,20,2059,0.004191297064173841,1.3109999999999999e8
